,post_title,post_user,post_firm,post_position,post_text,post_like,post_comment,post_timestamp,post_url,company
0,Qualcomm DV Senior Engineer Offer evaluation,sLbP76,/company/Apple/,nan,"Hi all,I've recently received the following offer from Qualcomm SD for a senior engineer DV role:Base 120K + RSU 60K/3yr + Sign on 25KMy YOE is MS + 2.5 yr, my current TC is 140K in Austin area. Is this a good offer and is there any room for negotiation? Thanks ahead!Edit: Negotiated with HR and only got 10K bump in sign on. HR says there’s no room for base/ray increases consider my YOE. Would you guys consider it a good offer San Diego wise?",0,13,2021-1-20 19:28:03,/post/Qualcomm-DV-Senior-Engineer-Offer-evaluation-gi1dCz6m,Qualcomm
0,Modem system engineer at Qualcomm Bay area,blackbeer,/company/Marvell-Semiconductor/,nan,How’s the team and culture in the modem systems group in the Bay area?Expecting an offer this week. What should the comp look like for MS+6yrs of exp?,2,60,2020-4-15 08:12:10,/post/Modem-system-engineer-at-Qualcomm-Bay-area-KyVA6vZV,Qualcomm
0,Qualcomm Machine learning engineer?,ScubyDuBDu,/company/Microsoft/,nan,Anyone recently interviewed with Qualcomm for ML engineer role? I have a interview coming up in few and would appreciate some pointers :),1,10,2019-1-28 04:00:49,/post/Qualcomm-Machine-learning-engineer-MuNyvuAU,Qualcomm
0,Qualcomm annual bonus plan,1anonym,/company/Synopsys/,nan,How good/bad is Qualcomm annual bonus plan? Any ball park % numbers ? Has it been bad lately?,0,11,2019-4-10 02:55:39,/post/Qualcomm-annual-bonus-plan-UpS7BSv0,Qualcomm
0,Qualcomm Team assignment ,eCUb54,/company/Microsoft/,nan,"@Qualcommhi,Posting this for my boyfriend. He recently joined Qualcomm. he was interviewed for a Java developer role but has been aasigned to a team which works on a totally different technology. He was not informed about this change before joining. with the company culture, would it be fruitful to discuss this with HR or his manger or would this burn bridges?",0,7,2020-7-9 19:39:26,/post/Qualcomm-Team-assignment-cBCXPRes,Qualcomm
0,Samsung v Qualcomm,h@la,/company/Qualcomm/,nan,HW design with 5yoe here. Have an offer with a new team. Will be moving from SD to SJC for it.Pros : new IP so things to learn.Cons : Increase in comp is same as cost of living increase.What else?,0,13,2019-1-15 23:31:52,/post/Samsung-v-Qualcomm-1Ck5yc12,Qualcomm
0, qualcomm hiring san diego,jzzz,nan,Eng,"can anybody introduce me in qualcomm .. i have seen multiple openings in qualcomm ,San diego .. i am full time rf engineer in telecom field (lte,5g) .. i am working on tmobile project as contractor .. i have 7 yoe",0,3,2019-10-2 23:56:34,/post/qualcomm-hiring-san-diego-rX7Yc3Z5,Qualcomm
0,Qualcomm feedback after onsite interview,TpXU03,/company/Intel/,nan,"Hi,How long does it take to get feedback from Qualcomm HR after a virtual onsite interview?Will I be contacted by the hiring manager or the HR directly?My application status is ""In Process"" in the job portal.Any inputs are appreciated! Thanks! #interview #qualcomm #firmware",0,2,2021-3-11 01:05:15,/post/Qualcomm-feedback-after-onsite-interview-gMuKOqa5,Qualcomm
0,Good job Qualcomm!,67eks5n2,/company/T-Mobile/,nan,"Congratulations!https://www.fiercewireless.com/wireless/qualcomm-reveals-5g-nr-mmwave-and-sub-6-ghz-rf-modules-for-smartphones?mkt_tok=eyJpIjoiTUdKaU5URmxOalEzTVRkbSIsInQiOiJseFRzODJ4d0h4TkxwaE5ZVW5Sck1TeXI5b2xxcE9aWFlzaW52RzJMR1hKcGpqUGFjdUN5SEMrdDNuOXNMTjZQZUdIK2tkSzZSSVJJS3IwYXNOeHlXalA5UGIrNWg3YStJdGNTcVBQeFIwSHl3aE5rTDFMc3VzOWwzcVg4NVhBRiJ9&mrkid=35796892Qualcomm’s engineers managed to make the modules small enough to fit into the bezel of a phone, and OEMs can fit four of them in a handset. That way, if a customer's hand covers up one module or if the consumer is walking down a busy street and a delivery truck happens to block the signal, the phone will be able to switch to another module to keep the connection going.Qualcomm's products support up to 800 MHz of bandwidth in the 26.5-29.5 GHz band, as well as the entire 27.5-28.35 GHz and 37-40 GHz bands. OEMs will be able to incorporate whichever bands fit their needs for a given geography; for example, in the U.S., they may want to include support for both 28 and 39 GHz.",10,5,2018-7-23 17:17:36,/post/Good-job-Qualcomm-M7sWRgfO,Qualcomm
0,Qualcomm Interview Response Time - Hyderabad,VIQM57,/company/Franklin-Templeton-Investments/,nan,"Hi all,I had 6 rounds of virtual interviews for Program Analyst position in Qualcomm - Hyderabad. I was wondering how much time does Qualcomm take to provide the decision to the candidate. It has been little more than 2 weeks now and i have not received any response.Can anyone talk about their experience?I had 4 rounds of interview with panels from India and 2 Director rounds from US.TC: 15LPA.YOE: 4.",0,5,2020-12-17 09:27:28,/post/Qualcomm-Interview-Response-Time---Hyderabad-btSJ1r54,Qualcomm
0,Qualcomm Referrals,harry_0621,/company/MathWorks/,nan,"Hi all,looking for qualcomm referrals, please leave a message if you can refer me!Thanks in Advance! #referral #jobsearch #fulltime",0,3,2020-4-2 13:06:23,/post/Qualcomm-Referrals-KtW2gSEW,Qualcomm
0,Qualcomm staff design engineer range,TLQh00,/company/Intel/,nan,"I was recently offered the position of a staff design engineer at Qualcomm, Santa clara. I have 9 yoe. I have three questions:1. is it a good time to become part of QCOM ?2. Can someone provide me a base and RSU range that is reasonable for this role in this geo? 3. The recruiter told me that the numbers i have been given are non negotiable according to the CA fair pay act. she says the numbers are based on what current team members at similar experience level are getting paid and there is no room for negotiation. Is there such a thing ?",2,37,2019-8-13 20:35:47,/post/Qualcomm-staff-design-engineer-range-HcxekS3V,Qualcomm
0,"TSLA, QUALCOMM, Hitachi Layoffs",nlMD61,/company/F5-Networks/,Eng,"If you got laid off recently, feel free to reach out to me. F5 is hiring in multiple areas and would be happy to refer you.It sucks when layoffs happen.",11,23,2018-6-19 01:04:36,/post/TSLA-QUALCOMM-Hitachi-Layoffs-f7Bf2bRU,Qualcomm
0,Need Help - Qualcomm Interview!,Kabir$ingh,nan,Eng,Someone from Qualcomm reached out to me for Software engineer - Windows products on Snapdragon role. What can I expect during phone interview? Anyone recently interviewed for this position? Any help would be appreciated. Thanks,0,2,2019-7-16 22:33:25,/post/Need-Help---Qualcomm-Interview-MaQUzspN,Qualcomm
0, qualcomm referral,GMNm60,/company/Intel/,nan,i am looking for referral for sw development postions in Qualcomm at San Diego. anyone willing to help out ? i have good experience in the domain ( acceleration for ML/DL),0,2,2019-9-26 00:51:04,/post/qualcomm-referral-gvoFRTwp,Qualcomm
0,Qualcomm Onsite Interview - Physical Design,jagsd,/company/Intel/,nan,"Hi, I have a virtual onsite interview with Qualcomm for Physical Design position. Along with the technical roles, they have 1 HR round. What kind of questions can I expect in both technical and HR rounds?Can anyone please help?Thanks",0,0,2021-4-26 16:02:50,/post/Qualcomm-Onsite-Interview---Physical-Design-KUM3uHyZ,Qualcomm
0,Qualcomm ditched by apple for modems?,g.moore,/company/Intel/,nan,https://www-forbes-com.cdn.ampproject.org/c/s/www.forbes.com/sites/ewanspence/2020/12/14/apple-iphone-13-5g-modem-qualcomm-intel-new-leak-rumor-specifications/amp/Any views?,2,6,2020-12-15 00:44:26,/post/Qualcomm-ditched-by-apple-for-modems-xMYoAGyJ,Qualcomm
0,Qualcomm San Diego office,lMKu50,/company/WebMD/,Eng,"Hey everyone, I just got an offer for a summer internship at Qualcomm as software engineer. I'm soooo excited to start. I was wondering how's the office and the environment over there? What are the perks at this office? Any tips or advice would be great as well!",1,6,2020-2-11 16:15:26,/post/Qualcomm-San-Diego-office-WCVQrnoz,Qualcomm
0,Apple vs Qualcomm Sr. Eng numbers,funmax,/company/Qualcomm/,nan,"Hey Apple folks!Could you help me with the typical numbers for Sr. Eng roles in RFIC or mmWave IC or Analog IC design? Like for someone like PhD grads without much additional experience or just an internship experience.In Qualcomm, on an average, i think it’s:Base: 120-125kRSU: 60k/3Sign-on bonus: 20-25k401k match: Upto 5-5.5k per yearQualcomm folks!, please correct me if I’m wrong.Thanks everyone!!",1,1,2020-11-20 19:01:10,/post/Apple-vs-Qualcomm-Sr-Eng-numbers-Oi6qS4wY,Qualcomm
0,Which is the best company I can switch to from Qualcomm? I've 3 YOE at Qualcomm as a RF Modem SW engineer.,99alpha,/company/Qualcomm/,Eng,I wish to join a company where I can easily switch to a managerial role as a tech manager. Hopefully in a same or similar domain. I'm more experienced in RF communication than coding comparatively.,0,3,2021-5-23 13:14:46,/post/Which-is-the-best-company-I-can-switch-to-from-Qualcomm-Ive-3-YOE-at-Qualcomm-as-a-RF-Modem-SW-engineer-LvSmzfn8,Qualcomm
0,Referral For Qualcomm? ,funinsun ,/company/Aon/,nan,"hello,There is a SWE 2021 Qualcomm internship i think i would be good for. i was wonderong if anyone would be able to refer me? #offer #tech",0,1,2020-5-14 02:22:45,/post/Referral-For-Qualcomm-cqrgFJ25,Qualcomm
0,Qualcomm vs Nutanix Summer Intership,HQMB72,/company/Accenture/,nan,I am a current masters student and I’m considering between Nutanix and Qualcomm for Software Engineering Internship. Both the teams have relevant interesting work. Nutanix is paying significantly more than Qualcomm.What are your thoughts on this?Edit: Nutanix: San Jose Qualcomm: San Diego,1,10,2020-3-3 18:22:05,/post/Qualcomm-vs-Nutanix-Summer-Intership-unwm1nfV,Qualcomm
0,Qualcomm SDE technical interview suggestions,tTUj44,nan,nan,I have my technical interview next week for an entry level software development position. Any advice from anyone who has taken a similar interview at Qualcomm on how to prepare for the interview? Help is greatly appreciated#qualcomm #interview #softwareengineer,0,1,2021-2-26 18:04:58,/post/Qualcomm-SDE-technical-interview-suggestions-7DqhAhM7,Qualcomm
0,Qualcomm feedback after virtual onsite interview,CskDnY70,/company/American-Express/,nan,How long does it take to get any feedback from Qualcomm HR after onsite interview?rejection or verbal offer?I had an onsite interview for ML researcher position.#qualcomm#ML#swe,0,9,2020-8-2 17:30:32,/post/Qualcomm-feedback-after-virtual-onsite-interview-pekDo55L,Qualcomm
0,Qualcomm approval process time 2021,Miau 😺,/company/Intel/,Eng,"Hi Blind family,Three weeks ago, HR and I had a phone call and negotiated the salary for the approval process. I contacted HR after two weeks and she said that they are still in the approval process. However, last Friday I received an email from Qualcomm, requesting for evidence of highest degree.How long does it usually take for the approval process and is the request for evidence of my degree a good sign in terms of approval process?TC ~150klocation is SD",0,2,2021-2-9 22:41:13,/post/Qualcomm-approval-process-time-2021-RAV4FkTr,Qualcomm
0,Intel/ Qualcomm/ Nvidia Referrals?,RDUv78,/company/HelloFresh/,nan,Hi all! I am a recent graduate with a BS in CE and want to go into the hardware/semiconductor industry doing firmware/embedded engineering. I found it difficult to get these positions as a new grad and now have the urge to enter this space. I believe these three companies can get me a foot in the door in this industry. I would like to know if anyone is offering referrals for any entry level positions at these companies. Thank you in advance.,4,24,2019-5-10 12:31:32,/post/Intel-Qualcomm-Nvidia-Referrals-kF3fix0t,Qualcomm
0,Qualcomm Bay Area Salary Expectations,gorgona,/company/Intel/,nan,Got a verbal confirmation for backend position in Bay Area. They told level will be Senior Engineer. What is a competitive salary expectation (base/stocks/bonus/joining bonus) at Qualcomm.? I see just 1-2 data points in levels.fyiYOE 3.5TC 140k,1,8,2020-3-27 03:58:16,/post/Qualcomm-Bay-Area-Salary-Expectations-7fG0OktZ,Qualcomm
0,Does Qualcomm have an annual cash bonus?,headbanger,/company/Broadcom/,Eng,Or any sort of performance bonus? Or is it just the base and RSUs?,3,23,2019-3-28 18:22:39,/post/Does-Qualcomm-have-an-annual-cash-bonus-eJgT6Db4,Qualcomm
0, qualcomm 5G System engineer,wirelessss,nan,Eng,"how much compensation should be for 5G System Engineer role in qualcomm ,San diego. Yoe is 6 years in telecom.",1,14,2019-10-11 01:56:28,/post/qualcomm-5G-System-engineer-zXBf7zDp,Qualcomm
0,Need a referral for Qualcomm!!,vvpython,nan,Eng,"I am a new grad who's still looking for his first Job offer letter, I wanted to seek help from someone who's already working there and can provide me a referral for Software Engineering - Recent graduates Job. Thanks",1,15,2019-5-2 11:53:57,/post/Need-a-referral-for-Qualcomm-DcumJCTy,Qualcomm
0,Requesting referral to Qualcomm ,VgWP64,/company/Cisco/,Eng,Would appreciate it if anyone could refer me to qualcomm for a software engineer position. I have got good C / python skills. Low level OS understanding. Good with networks . Have interfaced custom ASICs with Linux.2.5 YOE . Location does not matter willing to  relocate #software #qualcomm,0,7,2020-8-23 02:45:35,/post/Requesting-referral-to-Qualcomm-rRLHGfMq,Qualcomm
0,Qualcomm product manager salaries & increments,CvXt101,/company/Qualcomm/,nan,What are  the salary range of automotive product manager role at Qualcomm? 15 yoe in technical field. Trying to see how beneficial is the move in terms of career growth/ salary increments /bonuses?,0,3,2020-9-7 01:43:44,/post/Qualcomm-product-manager-salaries-increments-i82eGTRs,Qualcomm
0,Design Verification Engineer Interview- Qualcomm,BPhi68,nan,nan,"I have a first virtual round coming up for the position, this week. I would really like to crack this interview. What all topics should I be prepared in and I would love if someone could point me to resources that help to crack design verification interviews. #qualcomm #hardware #verification",1,2,2021-2-8 04:25:10,/post/Design-Verification-Engineer-Interview--Qualcomm-bCDsWrms,Qualcomm
0,Qualcomm and UCSD/SDSU,testacccou,/company/Motorola-Mobility/,nan,"Incoming Qualcomm Engineer here.I was just wondering if Qualcomm pays for a Masters in an Engineering field for new grad hires. Does it help with tuition or cover the entire thing?Also, does being a Qualcomm employee aid in admissions with UCSD?",3,3,2020-2-18 23:35:36,/post/Qualcomm-and-UCSDSDSU-1xEaAbFP,Qualcomm
0,Should I accept Qualcomm SWE internship?,IpvH02,nan,nan,"I got an offer for an SWE internship at Qualcomm and I am deciding whether to take it. For context, I am an undergraduate CS student who will be graduating next year, so I am making this decision based off on which place I would like to work full time, in the case that I do not receive any better offers next year when I apply to full time positions. I actually already have an internship at another company, Company A, so if I accept Qualcomm’s offer I would have to renege my previous internship. Company A specializes in machine learning and data analytics for defense and government customers.Here are pros and cons of each company:QUALCOMMPros:- Likely to be higher full time salary. Based on info from this sub and levels.fyi, I can expect 100k+ in the new grad comp. There is not much info about salary for Company A since it is a smaller company, but based on Glassdoor it is probably 80-90K base, no stock since it is not publicly traded.- Bigger name, so it may attract more recruiters when it comes time to apply to full time offers.- The higher full time salary can work to my advantage when it comes to negotiating other full time offers I may receiveCons:- Not particularly interested in the wireless technology industry. A family member advised me to not go to Qualcomm because it is in a mature industry, there is no further innovation, and because there is a lot of foreign competition in the smartphone market. So chances are, if I do end up working here full time, I may want to transfer to another company within 1-2 years in a higher growing industry. Would like some experts in the field to shed more light on where Qualcomm is headed in the future.- Although not set in stone, full time location may be far away from home since a lot of their positions are in San Diego, their HQ. My family lives on the east coast, and I plan to visit them often, maybe once every 2-3 months.- If I accept this offer, I would have to renege my original internship.COMPANY APros:- Industry is in ML/AI/data analytics, which has huge potential for growth, and is also applicable to many industries like finance, healthcare, etc. My concern with Qualcomm is that I may be pigeon holed to hardware and working with low level software, whereas ML knowledge can be applied to more industriesCons:- Possibly lower full time salary- It is a no-name small company. I personally do not care about company name brand, but for internships, a big name like Qualcomm may attract more companies when applying to new grad roles.- I got an internship for a machine learning role. Since I do not have a background in ML and I do not plan on pursuing a masters/PhD in ML, if I start off as a ML engineer, I may not be able to advance in the role.I feel like neither of these positions really align with my true interests, which is in entrepreneurship and product management. I was not successful in landing PM internships this year. My ultimate career goal is to start a company, join a high growth startup, or become a PM at a tech company, so I would also like some insight on which position would better allow me to achieve those goals. #qualcomm #softwareengineer #newgrad #internship",0,6,2021-3-28 17:30:25,/post/Should-I-accept-Qualcomm-SWE-internship-eaSY1jTw,Qualcomm
0,Need Referal qualcomm,Dinsai,/company/LivePerson/,nan,Hello . Can anyone provide referral to Qualcomm for the position graphics system software engineer.  Thanks,0,3,2020-7-14 05:57:21,/post/Need-Referal-qualcomm-W8Bn6N5T,Qualcomm
0,How much is the starting salary of Qualcomm in California?,bhvM37,/company/Texas-Instruments/,nan,Also what is the most common signing bonus? The stock options etc.Asking for a friend. Thanks.,3,6,2021-5-5 19:14:37,/post/How-much-is-the-starting-salary-of-Qualcomm-in-California-ydzhdUNQ,Qualcomm
0,Need referral @Qualcomm,VBfd31,/company/HCL-Technologies/,nan,"Folks,Looking for referral @qualcomm, Bangalore",0,1,2021-3-16 16:18:31,/post/Need-referral-@Qualcomm-p7EhFDtL,Qualcomm
0,Should I consider Qualcomm India as my next career destination?,AnotherL62,/company/Microsoft/,nan,"Vitals: YOE: 4 TC:  45 LPAPreferences:1. Want a good WLB, comparable to what we have in MSFT in an average team.2. Good jump in TC, current is 45LPA as L62, targeting atleast 75+.3. Good work is the last preference but if it’s on offer, I am up for it.",0,5,2021-5-19 12:33:17,/post/Should-I-consider-Qualcomm-India-as-my-next-career-destination-A6LYK3Wj,Qualcomm
